order_id,customer_id,order_date,shipping_city,order_status
601682,20322,2026-08-04,ferizaj,Pending
601683,20266,2026-07-05,Gjakovë,pending
601684,20250,2026-06-24,peja,Completed
601685,20332,2026-05-07,prishtina,refunded
601686,20339,2026-03-02,FERIZAJ,completed
601687,20033,2026-01-26,Gjilan,Completed
601688,20184,2026-01-04, Ferizaj ,Refunded
601689,20328,2026-02-16,PEJA,COMPLETED
601690,20574,2026-02-07,PRIZREN,CANCELLED
601691,20038,2026-05-20,Prizren,Completed
601692,20492,2026-08-09, Gjakove ,COMPLETED
601693,20502,2026-01-17, Gjakove ,completed
601694,20621,2026-02-01,gjilan,COMPLETED
601695,20180,2026-01-21, Ferizaj ,Completed
601696,20562,2026-06-06,Mitrovicë,completed
601697,20014,2026-02-22, Mitrovice ,refunded
601698,20176,2026-06-07,FERIZAJ,completed
601699,20170,2026-06-28,VUSHTRRI, cancelled 
601700,20111,2026-07-23,ferizaj,completed
601701,20156,2026-01-29,Ferizaj,completed
601702,20609,2026-04-11, Prishtina ,completed
601703,20250,2026-07-25,Prishtina,Completed
601704,20511,2026-07-27,VUSHTRRI,COMPLETED
601705,20444,2026-05-25,Gjakove,Refunded
601706,20116,2026-06-08,Prizren,completed
601707,20021,2026-02-09, Peja ,COMPLETED
601708,20371,2026-06-29,PRIZREN,REFUNDED
601709,20175,2026-07-16, Vushtrri ,unknown
601710,20350,2026-04-09,Prizren,CANCELLED
601711,20268,2026-04-27,FERIZAJ,Completed
601712,20363,2026-01-29, Vushtrri , completed 
601713,20629,2026-06-12,Vushtrri,Completed
601714,20016,2026-06-10,Mitrovice,completed
601715,20009,2026-02-20,MITROVICE,Cancelled
601716,20431,2026-04-10,Peja,pending
601717,20018,2026-06-21,Ferizaj,completed
601718,20618,2026-07-09,Ferizaj,cancelled
601719,20564,2026-06-10,gjilan,REFUNDED
601720,20655,2026-04-22,Gjilan,REFUNDED
601721,20578,2026-06-11, Prishtina ,CANCELLED
601722,20661,2026-03-29,Peja,COMPLETED
601723,20251,2026-06-19, Prizren ,REFUNDED
601724,20149,2026-02-09, Gjilan ,completed
601725,20187,2026-07-15,gjakove,Completed
601726,20390,2026-01-27,PRIZREN, completed 
601727,20637,2026-03-02,Prishtina,completed
601728,20066,2026-01-12, Prizren ,CANCELLED
601729,20302,2026-05-07, Prishtina ,pending
601730,20568,2026-04-14,Prishtina, cancelled 
601731,20443,2026-04-11,Peja,pending
601732,20437,2026-04-28, Prishtina ,pending
601733,20215,2026-01-20,VUSHTRRI,REFUNDED
601734,20631,2026-03-17,peja,COMPLETED
601735,20682,2026-06-08,Peja,completed
601736,20698,2026-07-25,Gjakovë,pending
601737,20236,2026-04-01,PEJA,CANCELLED
601738,20444,2026-05-19,MITROVICE,Completed
601739,20610,2026-07-17,Ferizaj, completed 
601740,20459,2026-07-21,mitrovice, completed 
601741,20264,2026-08-01,Prizren,completed
601742,20504,2026-03-07, Mitrovice ,Completed
601743,20617,2026-99-40,Gjakove, pending 
601744,20204,2026-01-19,FERIZAJ,COMPLETED
601745,20044,2026-06-09,Vushtrri,Completed
601746,20333,2026-07-26,Gjilan, cancelled 
601747,20607,2026-03-06,Prishtina,completed
601748,20113,2026-06-19,Gjakove,refunded
601749,20123,2026-07-26,GJILAN,completed
601750,20110,2026-01-07,Peja,Completed
601751,20369,2026-04-27,MITROVICE,completed
601752,20243,2026-06-03, Ferizaj ,refunded
601753,20644,2026-07-30,VUSHTRRI,completed
601754,20147,2026-07-28,Gjakove,Completed
601755,90097,2026-01-28,gjakove, completed 
601756,20108,2026-02-13, Prishtina ,REFUNDED
601757,20130,2026-02-12,PRISHTINA,Completed
601758,20558,2026-04-01,Gjakovë, completed 
601759,20576,2026-03-16,Ferizaj,COMPLETED
601760,20571,2026-08-07,Prizren,completed
601761,20667,2026-02-03,gjilan,pending
601762,20278,2026-08-01,PRISHTINA,Completed
601763,20002,2026-07-06,Mitrovice,completed
601764,20398,2026-05-29,vushtrri,COMPLETED
601765,20646,2026-06-10,peja, pending 
601766,20410,2026-01-05, Prizren ,Completed
601767,20556,2026-02-16,prishtina,completed
601768,20583,2026-07-16,vushtrri,COMPLETED
601769,20474,2026-06-02,FERIZAJ, completed 
601770,20370,2026-02-27, Gjakove ,COMPLETED
601771,20236,2026-01-05,peja, cancelled 
601772,20114,2026-06-23,Ferizaj,PENDING
601773,20441,2026-06-11,gjilan, completed 
601774,20333,2026-07-20, Gjilan ,completed
601775,20555,2026-02-26,gjakove,COMPLETED
601776,20569,2026-06-14, Prishtina , cancelled 
601777,20389,2026-07-03,VUSHTRRI,refunded
601778,20584,2026-03-04,PEJA,cancelled
601779,20289,2026-04-17,Prishtina,completed
601780,20603,2026-04-24,Peja,COMPLETED
601781,20547,2026-06-10,Gjakove,completed
601782,20465,2026-01-30,gjakove,canceled
601783,20642,2026-07-28,PRIZREN,Cancelled
601784,20232,2026-07-27,mitrovice,Completed
601785,20279,2026-02-12, Ferizaj ,Completed
601786,20472,2026-01-22,peja,refunded
601787,20564,2026-04-17, Peja ,COMPLETED
601788,20688,2026-03-30,Prishtina,PENDING
601789,20562,2026-01-28, Mitrovice ,CANCELLED
601790,20131,2026-08-05,MITROVICE,completed
601791,20495,2026-05-18,Prishtina,canceled
601792,20582,2026-04-18, Prishtina , cancelled 
601793,20674,2026-06-23,Prizren,Refunded
601794,20371,2026-03-16,Prizren,COMPLETED
601795,20297,2026-05-08,Gjakove,Completed
601796,20610,2026-06-08,prizren,completed
601797,20579,2026-05-04,GJAKOVE,COMPLETED
601798,20033,2026-07-16,Prishtina, pending 
601799,20279,2026-08-01,Vushtrri,completed
601800,20570,2026-03-21, Vushtrri ,Pending
601801,20196,2026-03-12,Gjilan, completed 
601802,20573,2026-02-22, Peja ,Completed
601803,20601,2026-03-05,mitrovice,completed
601804,20628,2026-01-02,Prishtina,pending
601805,20647,2026-07-15,MITROVICE,completed
601806,20644,2026-07-21,FERIZAJ,Completed
601807,20448,2026-02-21,Prishtina,completed
601808,20503,2026-05-18,PRISHTINA, completed 
601809,20116,2026-04-30,Peja,completed
601810,20350,2026-04-20, Peja , completed 
601811,20083,2026-04-14, Ferizaj , pending 
601812,20241,2026-07-30,Gjakove,COMPLETED
601813,20497,2026-01-09,Vushtrri, pending 
601814,20348,2026-07-23, Mitrovice ,CANCELLED
601815,20003,2026-05-28,PEJA,PENDING
601816,20472,2026-01-29,GJILAN, completed 
601817,20479,2026-03-30,Prizren,completed
601818,20698,2026-01-18,GJILAN,completed
601819,20259,2026-04-26, Vushtrri , cancelled 
601820,20629,2026-04-06,Prishtina,completed
601821,20674,2026-02-27,prishtina, completed 
601822,20684,2026-08-09,Peja,Completed
601823,20309,2026-02-20,Gjilan, refunded 
601824,20608,2026-01-20,Mitrovice, completed 
601825,20356,2026-05-24,Ferizaj, pending 
601826,20019,2026-05-16,Vushtrri,Completed
601827,20463,2026-08-06,Ferizaj,COMPLETED
601828,20078,2026-04-08,Vushtrri,completed
601829,90041,2026-01-28,mitrovice,completed
601830,20178,2026-04-26,Ferizaj,pending
601831,20291,2026-01-21, Vushtrri ,completed
601832,20380,2026-01-22,Prishtina,Completed
601833,20663,2026-02-27,Gjakove,pending
601834,20318,2026-01-16, Peja , completed 
601835,20668,2026-03-24,gjakove, completed 
601836,20058,2026-01-30,Gjakove,canceled
601837,20638,2026-03-01,PEJA,completed
601838,20260,2026-02-20,Prishtina,canceled
601839,20129,2026-07-24,Prishtina,COMPLETED
601840,20136,2026-04-01, Mitrovice , completed 
601841,20633,2026-02-14,Peja,Completed
601842,20169,2026-07-15, Peja ,completed
601843,20584,2026-04-30,MITROVICE,Completed
601844,20103,2026-03-23,Vushtrri, refunded 
601845,20379,2026-02-02, Gjilan ,COMPLETED
601846,20378,2026-05-24,vushtrri,COMPLETED
601847,20277,2026-06-13,Gjakove, completed 
601848,20198,2026-03-23, Mitrovice ,completed
601849,20023,2026-04-04,Ferizaj,pending
601850,20684,2026-08-03,Peja,refunded
601851,20087,2026-02-21,Peja, refunded 
601852,20544,2026-02-24,Ferizaj, completed 
601853,20431,2026-02-23,Prizren, pending 
601854,20106,2026-03-10,Peja,completed
601855,20351,2026-06-15,PEJA, completed 
601856,20482,2026-03-26,PRISHTINA,completed
601857,20506,2026-04-30,VUSHTRRI,completed
601858,20058,2026-08-03, Gjilan ,refunded
601859,20418,2026-03-30,Prizren,completed
601860,20252,2026-08-05,PRISHTINA,pending
601861,20584,2026-02-01,GJAKOVE, completed 
601862,20271,2026-02-27, Prizren ,Pending
601863,20285,2026-01-09,Vushtrri,completed
601864,20685,2026-06-12,Gjilan,completed
601865,20298,2026-06-17,Peja,completed
601866,20244,2026-07-31,Prizren,PENDING
601867,20692,2026-01-22,Peja,completed
601868,20262,2026-06-14,MITROVICE,Completed
601869,20501,2026-06-16,Mitrovice,completed
601870,20377,2026-06-25, Ferizaj , completed 
601871,20022,2026-04-12,Prishtina,Cancelled
601872,20133,2026-05-21, Prishtina ,completed
601873,20295,2026-02-22,Peja, completed 
601874,20274,2026-01-14,Prishtina,COMPLETED
601875,20644,2026-04-27,FERIZAJ,PENDING
601876,20454,2026-02-12,Gjakove, completed 
601877,20160,2026-06-27,GJILAN,Completed
601878,20482,2026-06-17,Vushtrri,completed
601879,20343,2026-01-14,vushtrri,COMPLETED
601880,20219,2026-04-15, Gjilan ,Completed
601881,20029,2026-01-20, Vushtrri ,Completed
601882,20391,2026-02-04, Gjakove ,completed
601883,20334,2026-04-18,PEJA,COMPLETED
601884,20337,2026-01-21,Prishtina,pending
601885,20117,2026-02-16,Gjilan,completed
601886,20236,2026-01-25,ferizaj,refunded
601887,20078,2026-03-05,GJAKOVE,Cancelled
601888,20172,2026-01-22,Gjakovë, completed 
601889,20669,2026-02-26,Vushtrri,COMPLETED
601890,20344,2026-01-23,Mitrovice,COMPLETED
601891,20164,2026-02-25,ferizaj,Completed
601892,20681,2026-07-12,Gjakove,Pending
601893,20158,2026-03-11,MITROVICE,Completed
601894,20255,2026-02-16,Prizren,completed
601895,20278,2026-05-18,Prizren,refunded
601896,20022,2026-04-02,gjakove,completed
601897,20065,2026-03-11,Ferizaj,COMPLETED
601898,20139,2026-03-25,GJILAN,refunded
601899,20091,2026-07-07,GJILAN,cancelled
601900,20009,2026-05-29,Gjakove,Cancelled
601901,20419,2026-04-12,PEJA,REFUNDED
601902,20346,2026-07-31,Gjilan,COMPLETED
601903,20109,2026-01-01,Gjilan,Completed
601904,90048,2026-08-09,prizren,completed
601905,20668,2026-06-26,Prizren,completed
601906,20168,2026-02-26, Prizren ,completed
601907,20117,2026-01-14,vushtrri,completed
601908,20220,2026-06-15,gjakove,Completed
601909,20054,2026-04-24,Prizren,REFUNDED
601910,20449,2026-02-05,Gjakove,Completed
601911,20630,2026-03-18, Gjilan ,pending
601912,20489,2026-02-11,Vushtrri,completed
601913,20164,2026-02-14,PRIZREN, completed 
601914,20090,2026-01-25, Prizren , completed 
601915,20187,2026-04-29, Gjilan , pending 
601916,20252,2026-05-16,Mitrovicë,COMPLETED
601917,20189,2026-04-17,vushtrri, completed 
601918,20371,2026-02-06,Ferizaj,pending
601919,20512,2026-05-05, Prishtina ,completed
601920,20644,2026-03-04,Vushtrri,pending
601921,20352,2026-06-26,gjilan,COMPLETED
601922,20149,2026-01-18,ferizaj,completed
601923,20668,2026-04-01, Gjilan , refunded 
601924,20371,2026-05-26,Prizren,canceled
601925,20185,2026-03-27,Ferizaj,Completed
601926,20561,2026-03-18,Gjakove,completed
601927,20125,2026-04-17,Vushtrri, pending 
601928,20615,2026-05-28,VUSHTRRI, completed 
601929,20467,2026-07-21,ferizaj,completed
601930,20637,2026-03-02,Vushtrri,refunded
601931,20593,2026-07-30,Gjilan,COMPLETED
601932,20510,2026-03-18,Vushtrri,Pending
601933,20363,2026-07-07,Peja, cancelled 
601934,20426,2026-03-11,GJAKOVE, completed 
601935,20588,2026-04-26,GJAKOVE, cancelled 
601936,20234,2026-07-16,ferizaj, completed 
601937,20519,2026-02-14,Vushtrri, completed 
601938,20627,2026-07-19,Prizren,PENDING
601939,20180,2026-08-02,MITROVICE, completed 
601940,20668,2026-05-14,prizren,PENDING
601941,20264,2026-06-27,gjilan,completed
601942,20125,2026-01-27,Peja, pending 
601943,20648,2026-01-06,Gjakove, completed 
601944,20029,2026-03-03,Gjilan,Completed
601945,20154,2026-04-26, Mitrovice ,CANCELLED
601946,20426,2026-05-12,GJILAN,unknown
601947,20074,2026-01-17,PEJA,refunded
601948,20546,2026-06-22,peja,Completed
601949,20058,2026-05-12,ferizaj,Completed
601950,20509,2026-02-20, Gjakove ,completed
601951,20160,2026-08-02,FERIZAJ, cancelled 
601952,20665,2026-03-23, Mitrovice ,COMPLETED
601953,20653,2026-01-10,Ferizaj,COMPLETED
601954,20603,2026-01-07,Peja,COMPLETED
601955,20306,2026-01-24,Mitrovice,cancelled
601956,20695,2026-05-25,gjilan,Completed
601957,20300,2026-05-29,Prishtina,canceled
601958,20529,2026-03-04,PRISHTINA,Completed
601959,20524,2026-02-15,FERIZAJ,Completed
601960,20434,2026-07-15, Prishtina ,Completed
601961,20560,2026-01-14,Gjilan,completed
601962,20530,2026-07-11,GJILAN, pending 
601963,20577,2026-04-11,gjakove,refunded
601964,20607,2026-05-30,GJILAN, completed 
601965,20658,2026-04-17,mitrovice,PENDING
601966,20224,2026-02-02,Prizren,Completed
601967,20611,2026-01-11, Peja ,pending
601968,20414,2026-03-21,Gjilan,Completed
601969,20074,2026-06-25,Vushtrri, cancelled 
601970,20212,2026-07-02,peja,Completed
601971,20382,2026-06-02,PRIZREN,Pending
601972,20136,2026-07-28, Mitrovice ,Pending
601973,20324,2026-03-12, Mitrovice , completed 
601974,20588,2026-01-09,Prizren, completed 
601975,20662,2026-05-29,Peja,Completed
601976,20649,2026-01-11, Ferizaj ,COMPLETED
601977,20593,2026-05-04, Peja ,Completed
601978,20550,2026-06-04,Prishtina, completed 
601979,20506,2026-07-31,MITROVICE,completed
601980,20625,2026-03-30, Mitrovice , completed 
601981,20114,2026-04-15,Vushtrri,Completed
601982,20304,2026-01-25,gjakove,completed
601983,20141,2026-03-21,Prishtina,COMPLETED
601984,20224,2026-04-09,Prizren,canceled
601985,20506,2026-06-01,Prishtina,completed
601986,20532,2026-03-07,gjakove,COMPLETED
601987,20676,2026-08-05, Vushtrri ,COMPLETED
601988,20188,2026-08-06,Vushtrri,COMPLETED
601989,20171,2026-04-23,Mitrovice,completed
601990,20417,2026-02-08,gjilan, completed 
601991,20177,2026-07-09,GJILAN,completed
601992,20527,2026-06-25,Gjilan,CANCELLED
601993,20564,2026-01-17,Vushtrri,completed
601994,20256,2026-06-19,Mitrovicë,pending
601995,20245,2026-07-11,Ferizaj, completed 
601996,20606,2026-01-11, Prizren ,completed
601997,20321,2026-08-01,prizren,Refunded
601998,20616,2026-08-06,GJAKOVE,completed
601999,20347,2026-07-02,mitrovice,completed
602000,20697,2026-02-24,prizren,Completed
602001,20373,2026-05-17, Vushtrri ,CANCELLED
602002,20315,2026-04-03, Ferizaj ,completed
602003,20132,2026-03-08,MITROVICE,Completed
602004,20604,2026-06-18,GJAKOVE,cancelled
602005,20476,2026-05-06,peja,pending
602006,20675,2026-03-23,Prishtina, completed 
602007,20484,2026-02-19,Peja,pending
602008,20656,2026-01-10,gjilan,completed
602009,90082,2026-06-13,Gjilan,Completed
602010,20537,2026-05-02,gjilan, pending 
602011,20605,2026-06-05, Vushtrri ,COMPLETED
602012,20069,2026-07-25,PEJA, completed 
602013,20221,2026-01-09,PEJA, completed 
602014,20578,2026-02-06,Vushtrri,pending
602015,20034,2026-03-28,Gjilan,completed
602016,20405,2026-04-09,Prishtina,COMPLETED
602017,20527,2026-07-08,Prizren, completed 
602018,20283,2026-02-14,gjilan, completed 
602019,20184,2026-01-10,Gjilan,Completed
602020,20089,2026-07-28,GJILAN, completed 
602021,20229,2026-02-27,GJAKOVE,PENDING
602022,20603,2026-04-27,GJAKOVE,Completed
602023,20460,2026-03-15,Vushtrri,completed
602024,20064,2026-06-29,Gjakove,Completed
602025,20039,2026-07-15,VUSHTRRI,REFUNDED
602026,20633,2026-06-10,PEJA,Completed
602027,20216,2026-04-30,Prizren, pending 
602028,20362,2026-07-19,prizren,REFUNDED
602029,20498,2026-04-18,Gjilan,cancelled
602030,20299,2026-08-05,gjakove,Completed
602031,20322,2026-01-20,peja,completed
602032,20074,2026-01-31,PEJA,canceled
602033,20669,2026-01-06,Ferizaj, completed 
602034,20572,2026-02-02,vushtrri,COMPLETED
602035,20572,2026-05-09,Prizren, completed 
602036,20261,2026-02-03, Gjilan ,completed
602037,20218,2026-06-07,Vushtrri,completed
602038,20007,2026-02-07,Mitrovicë,CANCELLED
602039,20619,2026-04-12,PEJA,Completed
602040,20165,2026-01-14,Prishtina,completed
602041,20261,2026-05-31,PRISHTINA,Completed
602042,20177,2026-07-22,peja,Completed
602043,20513,2026-07-13,PEJA, completed 
602044,20695,2026-07-27, Mitrovice ,COMPLETED
602045,20290,2026-07-26,mitrovice, cancelled 
602046,20014,2026-02-11,VUSHTRRI,completed
602047,20265,2026-05-22,peja,Completed
602048,20511,2026-07-11, Gjakove ,unknown
602049,20320,2026-01-07,Prizren,completed
602050,20100,2026-05-14,ferizaj,completed
602051,20252,2026-03-30,gjilan,completed
602052,20326,2026-05-07,Prishtina, pending 
602053,20302,2026-06-10,Prishtina, completed 
602054,20492,2026-07-09,Prishtina,Pending
602055,20642,2026-04-12, Gjilan ,completed
602056,20586,2026-05-31,PEJA,refunded
602057,20363,2026-02-26,PRIZREN, completed 
602058,20476,2026-02-21,Peja, completed 
602059,20128,2026-03-21,ferizaj,Cancelled
602060,20551,2026-03-17, Gjakove ,COMPLETED
602061,20332,2026-04-11,Ferizaj,Completed
602062,20055,2026-03-17,Mitrovice,completed
602063,20221,2026-02-16, Gjakove ,completed
602064,20288,2026-01-31,prishtina,COMPLETED
602065,20415,2026-02-16,Prizren, refunded 
602066,20502,2026-03-05,Vushtrri, completed 
602067,20027,2026-03-14,prizren,pending
602068,20401,2026-03-13,Mitrovice,pending
602069,20322,2026-03-15,GJILAN,pending
602070,20475,2026-05-10, Prishtina ,completed
602071,20146,2026-02-03,Gjakove,cancelled
602072,20566,2026-06-10, Prishtina ,COMPLETED
602073,20681,2026-05-19,Gjakove,Completed
602074,20473,2026-08-03,Prishtina,PENDING
602075,20242,2026-06-21,GJAKOVE, completed 
602076,20501,2026-04-29,Prizren,completed
602077,20343,2026-06-20,Ferizaj, cancelled 
602078,20144,2026-04-14,Gjakovë, completed 
602079,20545,2026-06-26,ferizaj,Completed
602080,20410,2026-01-14, Gjilan ,completed
602081,20684,2026-07-04,PRIZREN, completed 
602082,20558,2026-04-02,VUSHTRRI,Completed
602083,20161,2026-06-30, Prishtina , refunded 
602084,20682,2026-07-06,peja,completed
602085,20261,2026-03-20,MITROVICE,completed
602086,20206,2026-07-16,Mitrovice, completed 
602087,20524,2026-01-08,PEJA, refunded 
602088,20516,2026-06-27,Vushtrri,Completed
602089,20384,2026-01-19,Prishtina,Completed
602090,20098,2026-05-17,Mitrovicë,canceled
602091,20280,2026-07-25,Mitrovicë, completed 
602092,20052,2026-01-23,vushtrri,canceled
602093,20347,2026-04-28,Gjakovë,pending
602094,20591,2026-05-22,Gjakovë,refunded
602095,20180,2026-02-11,Prizren, completed 
602096,20601,2026-04-22,GJILAN,unknown
602097,20621,2026-05-26, Mitrovice ,cancelled
602098,20398,2026-05-27,Peja,canceled
602099,20085,2026-04-19,Prishtina,completed
602100,20592,2026-02-14,prizren,Completed
602101,20401,2026-05-31,vushtrri, completed 
602102,20405,2026-03-29, Vushtrri ,Completed
602103,20559,2026-06-09,Vushtrri,cancelled
602104,20260,2026-05-14, Mitrovice ,pending
602105,20142,2026-07-18, Prishtina , refunded 
602106,20325,2026-04-09,prizren,completed
602107,20564,2026-04-04,Gjakovë,Completed
602108,20609,2026-06-06,Gjilan,refunded
602109,20439,2026-08-05,gjakove,completed
602110,20004,2026-05-26,Gjakovë,Completed
602111,20699,2026-01-09,Mitrovice,Completed
602112,20517,2026-07-05, Ferizaj ,completed
602113,20510,2026-08-03,Prishtina,COMPLETED
602114,20029,2026-06-18,Mitrovicë,Completed
602115,20500,2026-07-31,FERIZAJ,COMPLETED
602116,20578,2026-07-13, Prizren ,completed
602117,90091,2026-07-29,Peja,Cancelled
602118,20376,2026-05-01, Mitrovice ,completed
602119,20531,2026-06-18,gjakove,completed
602120,20601,2026-03-15,Prizren,Completed
602121,20361,2026-03-10,vushtrri, completed 
602122,20063,2026-07-13,peja, completed 
602123,20227,2026-02-22,FERIZAJ, completed 
602124,20096,2026-06-22,GJILAN,completed
602125,20345,2026-07-23,mitrovice, completed 
