payment_id,order_id,amount,payment_method,payment_status,payment_date
801517,601693,4021.35,card,paid,2026-06-06
801518,601694,818.6,cash,paid,2026-04-10
801519,601695,1734.52,bank_transfer,paid,2026-05-09
801520,601696,1191.56,card,paid,2026-01-31
801521,601697,1678.63,card,paid,2026-04-20
801522,601698,1475.3, Bank Transfer ,paid,2026-02-21
801523,601699,570.87,bank_transfer,paid,2026-07-20
801524,601700,33.49,card,paid,2026-03-11
801525,601701,1748.71,bank_transfer,paid,2026-06-11
801526,601702,1042.26,card,paid,2026-07-15
801527,601703,0,bank_transfer,paid,2026-05-11
801528,601704,1022.9,paypal,paid,2026-06-01
801529,601705,1823.16, Bank Transfer ,paid,2026-05-29
801530,601706,2417.01, Bank Transfer ,paid,2026-07-29
801531,601707,543.16,paypal,paid,2026-03-14
801532,601710,508.3,paypal,paid,2026-06-06
801533,601711,2889.07,card,paid,2026-01-23
801534,601712,836.28,CARD,paid,2026-05-17
801535,601713,635.85,CARD,paid,2026-07-19
801536,601714,1305.36,CARD,paid,2026-02-07
801537,601715,946.95,paypal,paid,2026-05-27
801538,601716,1277.8,bank_transfer,paid,2026-07-30
801539,601717,1868.71,cash,paid,2026-02-14
801540,601718,1293.85,bank_transfer,paid,2026-03-01
801541,601719,911.36,cash,paid,2026-06-22
801542,601720,1845.63, Bank Transfer ,paid,2026-01-16
801543,601721,1154.06,paypal,paid,2026-04-01
801544,601722,254.87,cash,paid,2026-02-25
801545,601723,1743.39, Bank Transfer ,paid,2026-08-07
801546,601724,890.43,card,paid,2026-08-10
801547,601725,231.16,bank_transfer,paid,2026-03-24
801548,601726,2505.39,card,paid,2026-01-25
801549,601727,1380.72,cash,paid,2026-06-26
801550,601728,2900.95,paypal,paid,2026-02-20
801551,601729,2979.45,bank_transfer,paid,2026-01-20
801552,601730,1034.01,bank_transfer,paid,2026-06-03
801553,601732,3088.63,paypal,paid,2026-02-21
801554,601733,644.6,bank_transfer,paid,2026-05-28
801555,601734,1402.38,card,paid,2026-07-07
801556,601735,675.57, Bank Transfer ,paid,2026-07-08
801557,601736,1436.24,bank_transfer,paid,2026-01-09
801558,601737,-488.62,paypal,refunded,2026-03-24
801559,601738,1998.86, Bank Transfer ,paid,2026-04-12
801560,601739,422.04,bank_transfer,paid,2026-06-10
801561,601741,2190.63,card,paid,2026-04-07
801562,601742,0,cash,failed,2026-06-26
801563,601743,2671.56,bank_transfer,paid,2026-02-15
801564,601744,2121.3,bank_transfer,paid,2026-06-03
801565,601745,1877.59,bank_transfer,paid,2026-01-19
801566,601746,1383.85,paypal,paid,2026-07-22
801567,601747,830.27,CARD,paid,2026-04-14
801568,601749,1298.23,card,paid,2026-05-08
801569,601750,2714.66,cash,paid,2026-08-14
801570,601751,1803.93,card,paid,2026-02-06
801571,601752,312.42,bank_transfer,paid,2026-01-31
801572,601753,1677.86,cash,paid,2026-08-05
801573,601754,1281.34,CARD,paid,2026-05-04
801574,601755,933.21, Bank Transfer ,paid,2026-01-11
801575,601756,-186.05, Bank Transfer ,refunded,2026-05-09
801576,601757,1213.9,cash,paid,2026-01-21
801577,601758,1540.89,card,paid,2026-06-16
801578,601760,1013.0,card,paid,2026-06-18
801579,601761,479.0,cash,paid,2026-01-11
801580,601762,1146.17,card,paid,2026-04-23
801581,601763,1089.76,CARD,paid,2026-03-16
801582,601764,2670.82,bank_transfer,paid,2026-02-17
801583,601765,481.63,paypal,paid,2026-04-22
801584,601766,1998.03, Bank Transfer ,paid,2026-01-14
801585,601767,1077.88,bank_transfer,paid,2026-07-21
801586,601769,510.35,paypal,paid,2026-05-21
801587,601770,1691.01,paypal,paid,2026-08-08
801588,601771,39.49,bank_transfer,paid,2026-04-03
801589,601772,1300.92,card,paid,2026-06-09
801590,601773,2235.31,card,paid,2026-01-06
801591,601774,435.05,paypal,paid,2026-07-05
801592,601775,1911.52, Bank Transfer ,paid,2026-07-29
801593,601776,345.25,bank_transfer,paid,2026-05-22
801594,601777,252.47,CARD,paid,2026-08-06
801595,601778,1203.84,CARD,paid,2026-05-16
801596,601779,1972.03,bank_transfer,paid,2026-07-21
801597,601780,99.56,card,paid,2026-04-14
801598,601781,3641.53,cash,paid,2026-03-08
801599,601782,329.88,cash,paid,2026-02-27
801600,601783,1332.92, Bank Transfer ,paid,2026-05-11
801601,601785,-1038.07,cash,refunded,2026-02-11
801602,601787,1981.63,bank_transfer,paid,2026-03-14
801603,601790,3096.76,card,paid,2026-06-14
801604,601791,503.76, Bank Transfer ,paid,2026-06-04
801605,601792,2245.78,CARD,paid,2026-02-12
801606,601793,770.37, Bank Transfer ,paid,2026-05-24
801607,601794,485.94,bank_transfer,paid,2026-01-19
801608,601795,-204.33, Bank Transfer ,refunded,2026-03-07
801609,601797,2826.96,CARD,paid,2026-05-20
801610,601798,1517.45,bank_transfer,paid,2026-07-12
801611,601799,1400.9,cash,paid,2026-01-09
801612,601800,2710.97,paypal,paid,2026-04-20
801613,601801,328.89,bank_transfer,paid,2026-03-15
801614,601804,2249.96,paypal,paid,2026-06-07
801615,601805,0,CARD,failed,2026-04-16
801616,601808,2574.79,paypal,paid,2026-04-21
801617,601809,3090.48,card,paid,2026-06-12
801618,601810,-564.32,bank_transfer,refunded,2026-08-10
801619,601811,1755.55, Bank Transfer ,paid,2026-03-22
801620,601812,805.12,bank_transfer,paid,2026-02-01
801621,601813,649.97,card,paid,2026-02-16
801622,601814,805.26, Bank Transfer ,paid,2026-07-27
801623,601815,45.73, Bank Transfer ,paid,2026-07-11
801624,601816,764.48,paypal,paid,2026-05-14
801625,601817,1889.31,card,paid,2026-04-15
801626,601818,891.35, Bank Transfer ,paid,2026-05-23
801627,601819,1703.04, Bank Transfer ,paid,2026-06-22
801628,601820,66.51,CARD,paid,2026-03-04
801629,601821,747.68,bank_transfer,paid,2026-02-25
801630,601822,-41.62,CARD,refunded,2026-06-03
801631,601823,1817.6,paypal,paid,2026-02-14
801632,601824,179.49,CARD,paid,2026-08-10
801633,601825,1256.72,bank_transfer,paid,2026-06-10
801634,601826,800.08,cash,paid,2026-06-02
801635,601827,2092.28,cash,paid,2026-03-13
801636,601829,0, Bank Transfer ,failed,2026-04-06
801637,601830,816.96,cash,paid,2026-04-27
801638,601831,1667.3,bank_transfer,paid,2026-05-24
801639,601832,805.68,card,paid,2026-06-07
801640,601833,426.33,CARD,paid,2026-03-25
801641,601834,144.08,paypal,paid,2026-03-23
801642,601835,168.17,cash,paid,2026-03-20
801643,601836,56.68,CARD,paid,2026-08-10
801644,601837,637.71,bank_transfer,paid,2026-04-24
801645,601838,244.4,bank_transfer,paid,2026-05-01
801646,601839,311.61,CARD,paid,2026-03-21
801647,601840,898.13,bank_transfer,paid,2026-05-13
801648,601841,1157.27,card,paid,2026-03-10
801649,601842,302.38,CARD,paid,2026-06-15
801650,601843,897.92,card,paid,2026-08-13
801651,601844,557.46,cash,paid,2026-07-06
801652,601845,1796.54,cash,paid,2026-03-25
801653,601846,77.75,card,paid,2026-07-05
801654,601847,3069.38,CARD,paid,2026-01-08
801655,601848,355.34,cash,paid,2026-01-09
801656,601849,292.65, Bank Transfer ,paid,2026-02-13
801657,601850,1477.08,card,paid,2026-01-10
801658,601852,295.56, Bank Transfer ,paid,2026-05-18
801659,601853,612.65, Bank Transfer ,paid,2026-04-08
801660,601854,81.66,paypal,paid,2026-08-10
801661,601855,1737.46,cash,paid,2026-02-08
801662,601856,3342.86,cash,paid,2026-06-06
801663,601857,405.68,cash,paid,2026-07-23
801664,601858,1570.2,CARD,paid,2026-03-12
801665,601859,1785.85,card,paid,2026-07-14
801666,601860,119.45,CARD,paid,2026-06-03
801667,601862,987.6, Bank Transfer ,paid,2026-03-05
801668,601863,1719.18,bank_transfer,paid,2026-03-22
801669,601864,557.44,cash,paid,2026-02-18
801670,601865,1748.93,cash,paid,2026-04-27
801671,601867,595.34,paypal,paid,2026-02-26
801672,601868,1022.5,card,paid,2026-06-19
801673,601869,2021.61, Bank Transfer ,paid,2026-01-26
801674,601870,1876.57,CARD,paid,2026-01-21
801675,601871,-2161.75,CARD,refunded,2026-02-03
801676,601872,-731.42, Bank Transfer ,refunded,2026-04-23
801677,601873,48.7, Bank Transfer ,paid,2026-02-16
801678,601874,2609.91,paypal,paid,2026-04-06
801679,601875,2131.38, Bank Transfer ,paid,2026-02-19
801680,601876,2892.83,CARD,paid,2026-06-19
801681,601877,832.72,bank_transfer,paid,2026-01-02
801682,601878,1629.95,CARD,paid,2026-06-14
801683,601879,1263.62,card,paid,2026-04-17
801684,601880,2237.55,card,paid,2026-03-10
801685,601881,716.16,CARD,paid,2026-07-15
801686,601882,79.45,cash,paid,2026-01-21
801687,601883,712.61,card,paid,2026-06-21
801688,601884,199.3,CARD,paid,2026-04-24
801689,601885,2457.72,paypal,paid,2026-03-11
801690,601886,605.46,bank_transfer,paid,2026-07-09
801691,601887,950.3,paypal,paid,2026-06-17
801692,601888,1949.16,card,paid,2026-03-21
801693,601889,683.64, Bank Transfer ,paid,2026-03-19
801694,601890,1563.37,CARD,paid,2026-03-30
801695,601891,224.7, Bank Transfer ,paid,2026-05-19
801696,601892,70.87,paypal,paid,2026-07-21
801697,601894,781.5,CARD,paid,2026-01-31
801698,601895,2639.14,bank_transfer,paid,2026-04-23
801699,601896,0,bank_transfer,failed,2026-08-11
801700,601897,2049.18,bank_transfer,paid,2026-02-11
801701,601898,1546.19, Bank Transfer ,paid,2026-02-15
801702,601899,0,paypal,failed,2026-05-20
801703,601900,2775.59,cash,paid,2026-03-16
801704,601901,748.05,cash,paid,2026-01-04
801705,601902,2925.61,bank_transfer,paid,2026-07-04
801706,601903,447.81,paypal,paid,2026-07-08
801707,601904,0, Bank Transfer ,failed,2026-03-28
801708,601905,3818.66,bank_transfer,paid,2026-03-23
801709,601906,506.25,card,paid,2026-05-07
801710,601907,3256.54,bank_transfer,paid,2026-07-27
801711,601908,1790.13,bank_transfer,paid,2026-06-09
801712,601909,2216.67,cash,paid,2026-06-06
801713,601910,127.11,CARD,paid,2026-05-28
801714,601911,2644.8,CARD,paid,2026-06-20
801715,601912,3296.5,card,paid,2026-03-31
801716,601913,1192.84,card,paid,2026-01-29
801717,601914,533.61,CARD,paid,2026-03-05
801718,601915,1626.51, Bank Transfer ,paid,2026-01-14
801719,601916,131.27,paypal,paid,2026-02-07
801720,601917,639.52,bank_transfer,paid,2026-07-16
801721,601918,189.02, Bank Transfer ,paid,2026-03-21
801722,601919,470.76,cash,paid,2026-06-28
801723,601920,49.12,card,paid,2026-01-18
801724,601921,1802.09, Bank Transfer ,paid,2026-01-08
801725,601922,703.06,cash,paid,2026-01-13
801726,601923,1675.76,bank_transfer,paid,2026-03-19
801727,601924,1102.61,cash,paid,2026-04-17
801728,601925,297.11,CARD,paid,2026-07-18
801729,601926,501.78,cash,paid,2026-03-29
801730,601927,2569.82,bank_transfer,paid,2026-06-06
801731,601928,68.42,cash,paid,2026-04-17
801732,601929,-457.93, Bank Transfer ,refunded,2026-02-17
801733,601930,2049.45,CARD,paid,2026-08-03
801734,601932,15.22,paypal,paid,2026-03-15
801735,601933,536.66, Bank Transfer ,paid,2026-05-06
801736,601934,479.3,paypal,paid,2026-01-22
801737,601935,2485.38,bank_transfer,paid,2026-05-16
801738,601936,2820.5,cash,paid,2026-02-14
801739,601937,1287.7,paypal,paid,2026-05-01
801740,601939,1325.75, Bank Transfer ,paid,2026-03-25
801741,601940,-1052.2,CARD,refunded,2026-02-25
801742,601941,-1233.37,CARD,refunded,2026-01-13
801743,601942,1907.4,cash,paid,2026-05-24
801744,601943,1876.13,CARD,paid,2026-02-09
801745,601945,1227.15, Bank Transfer ,paid,2026-05-26
801746,601946,2741.35,card,paid,2026-04-20
801747,601947,2996.41,bank_transfer,paid,2026-02-21
801748,601948,1078.09,cash,paid,2026-04-27
801749,601949,1902.83,bank_transfer,paid,2026-06-25
801750,601951,1467.87, Bank Transfer ,paid,2026-07-04
801751,601952,2377.18,paypal,paid,2026-02-24
801752,601953,386.2,cash,paid,2026-03-31
801753,601954,3005.14,cash,paid,2026-04-03
801754,601955,3210.56,paypal,paid,2026-02-05
801755,601956,1353.23,bank_transfer,paid,2026-05-08
801756,601957,592.95,cash,paid,2026-08-11
801757,601959,131.84,CARD,paid,2026-03-06
801758,601960,2433.35,bank_transfer,paid,2026-02-12
801759,601961,0,CARD,failed,2026-06-26
801760,601962,577.96,bank_transfer,paid,2026-07-23
801761,601963,1867.96,CARD,paid,2026-03-30
801762,601964,611.15,paypal,paid,2026-06-12
801763,601965,942.65,card,paid,2026-01-02
801764,601966,2685.84,paypal,paid,2026-05-29
801765,601967,2097.16,cash,paid,2026-06-28
801766,601968,774.16,card,paid,2026-07-03
801767,601969,-1531.06,cash,refunded,2026-06-25
801768,601970,125.75,cash,paid,2026-04-24
801769,601971,554.71,CARD,paid,2026-05-03
801770,601972,723.96,card,paid,2026-06-27
801771,601974,1407.6,card,paid,2026-05-02
801772,601975,1085.79,CARD,paid,2026-03-09
801773,601976,1441.05, Bank Transfer ,paid,2026-07-23
801774,601977,707.12, Bank Transfer ,paid,2026-01-02
801775,601979,1242.95, Bank Transfer ,paid,2026-01-02
801776,601980,1096.47,CARD,paid,2026-04-16
801777,601982,32.6, Bank Transfer ,paid,2026-04-10
801778,601984,832.44,card,paid,2026-05-19
801779,601985,-8.69,card,refunded,2026-07-21
801780,601986,1942.93,cash,paid,2026-05-26
801781,601988,1636.39,cash,paid,2026-07-25
801782,601989,768.88,cash,paid,2026-08-03
801783,601990,1428.7,bank_transfer,paid,2026-06-16
801784,601991,887.06, Bank Transfer ,paid,2026-07-27
801785,601994,584.13,bank_transfer,paid,2026-07-17
801786,601995,329.96,CARD,paid,2026-02-02
801787,601996,1450.38,paypal,paid,2026-01-19
801788,601998,1575.77,card,paid,2026-01-24
801789,601999,-2182.66,CARD,refunded,2026-08-09
801790,602000,494.8,cash,paid,2026-04-25
801791,602002,0,CARD,failed,2026-06-12
801792,602003,301.16,cash,paid,2026-06-14
801793,602004,260.71,cash,paid,2026-07-20
801794,602005,1301.6,cash,paid,2026-01-02
801795,602006,1275.87,cash,paid,2026-07-07
801796,602007,34.75,cash,paid,2026-06-08
801797,602009,826.61,card,paid,2026-05-12
801798,602010,1031.98,CARD,paid,2026-06-01
801799,602011,3081.54,bank_transfer,paid,2026-05-19
801800,602012,1496.1, Bank Transfer ,paid,2026-06-12
801801,602013,1075.12,bank_transfer,paid,2026-05-20
801802,602015,432.23,card,paid,2026-07-02
801803,602016,264.93,CARD,paid,2026-05-12
801804,602017,1698.5,cash,paid,2026-06-04
801805,602018,676.04,CARD,paid,2026-07-04
801806,602019,1064.87,CARD,paid,2026-07-09
801807,602020,292.97,CARD,paid,2026-02-14
801808,602021,1252.89,card,paid,2026-02-15
801809,602022,2450.83,cash,paid,2026-07-07
801810,602023,1834.05,CARD,paid,2026-02-18
801811,602024,143.72,CARD,paid,2026-04-14
801812,602025,324.96,bank_transfer,paid,2026-04-05
801813,602026,141.42,CARD,paid,2026-05-24
801814,602027,313.07, Bank Transfer ,paid,2026-03-01
801815,602028,1103.77,paypal,paid,2026-03-15
801816,602029,1192.69,card,paid,2026-02-26
801817,602031,1450.15,CARD,paid,2026-02-01
801818,602032,1445.38,bank_transfer,paid,2026-06-14
801819,602033,44.79,cash,paid,2026-04-08
801820,602034,1472.32,paypal,paid,2026-03-23
801821,602035,764.04,cash,paid,2026-04-30
801822,602036,1401.22,card,paid,2026-03-09
801823,602037,886.52,paypal,paid,2026-02-24
801824,602038,2172.4,CARD,paid,2026-06-04
801825,602039,795.51,CARD,paid,2026-07-03
801826,602040,247.73,cash,paid,2026-02-07
801827,602041,1735.62,paypal,paid,2026-06-05
801828,602042,1327.44,bank_transfer,paid,2026-01-25
801829,602043,1357.02,CARD,paid,2026-03-13
801830,602045,1296.88,paypal,paid,2026-04-06
801831,602046,846.08,CARD,paid,2026-06-22
801832,602047,1559.8,card,paid,2026-04-23
801833,602048,1242.55,cash,paid,2026-06-04
801834,602049,869.95,cash,paid,2026-07-29
801835,602050,3456.01,paypal,paid,2026-03-23
801836,602051,145.56, Bank Transfer ,paid,2026-08-03
801837,602052,1001.49,paypal,paid,2026-02-27
801838,602053,3015.8,cash,paid,2026-04-20
801839,602054,2304.87, Bank Transfer ,paid,2026-05-23
801840,602055,4335.43, Bank Transfer ,paid,2026-04-18
801841,602056,2006.32,card,paid,2026-08-05
801842,602057,166.12, Bank Transfer ,paid,2026-02-08
801843,602059,2695.69,bank_transfer,paid,2026-08-05
801844,602060,72.93,paypal,paid,2026-05-09
801845,602062,2693.65,card,paid,2026-06-09
801846,602063,927.65, Bank Transfer ,paid,2026-02-04
801847,602064,2297.68, Bank Transfer ,paid,2026-05-20
801848,602065,87.76,CARD,paid,2026-01-13
801849,602066,1839.55,card,paid,2026-04-19
801850,602067,1073.25,card,paid,2026-07-10
801851,602068,-1568.13,paypal,refunded,2026-03-16
801852,602069,469.16,cash,paid,2026-04-07
801853,602070,1597.4, Bank Transfer ,paid,2026-06-10
801854,602071,502.08,cash,paid,2026-08-08
801855,602073,1311.63,paypal,paid,2026-05-23
801856,602074,-2236.75,paypal,refunded,2026-01-12
801857,602075,1109.69,paypal,paid,2026-07-17
801858,602076,1440.12,paypal,paid,2026-06-14
801859,602077,462.28, Bank Transfer ,paid,2026-08-10
801860,602078,27.57,paypal,paid,2026-03-28
801861,602079,-767.86,cash,refunded,2026-04-16
801862,602081,1933.7,CARD,paid,2026-07-09
801863,602082,1495.51, Bank Transfer ,paid,2026-01-16
801864,602083,393.7,CARD,paid,2026-08-12
801865,602084,109.73,card,paid,2026-03-17
801866,602085,308.4,cash,paid,2026-02-08
801867,602086,46.02,cash,paid,2026-05-23
801868,602087,176.47,cash,paid,2026-02-07
801869,602088,0,paypal,failed,2026-04-28
801870,602089,1262.76, Bank Transfer ,paid,2026-07-26
801871,602090,233.9, Bank Transfer ,paid,2026-06-07
801872,602091,1192.52, Bank Transfer ,paid,2026-05-03
801873,602093,0,bank_transfer,failed,2026-03-17
801874,602094,278.28,CARD,paid,2026-08-07
801875,602095,232.89,bank_transfer,paid,2026-02-06
801876,602096,-676.4,paypal,refunded,2026-04-15
801877,602097,490.56,bank_transfer,paid,2026-04-18
801878,602099,2387.89, Bank Transfer ,paid,2026-04-29
801879,602100,1335.15,cash,paid,2026-02-14
801880,602101,2450.31,paypal,paid,2026-04-26
801881,602102,2275.72,bank_transfer,paid,2026-07-23
801882,602103,1280.78,cash,paid,2026-06-28
801883,602104,793.89, Bank Transfer ,paid,2026-07-16
801884,602105,139.95,CARD,paid,2026-05-06
801885,602106,1266.38, Bank Transfer ,paid,2026-07-29
801886,602108,669.35,paypal,paid,2026-05-12
801887,602109,518.75, Bank Transfer ,paid,2026-01-20
801888,602110,2853.22,cash,paid,2026-02-15
801889,602111,0,cash,failed,2026-03-25
801890,602112,-1239.52,CARD,refunded,2026-02-27
801891,602116,2610.53,cash,paid,2026-03-18
801892,602117,2041.83,cash,paid,2026-07-30
801893,602118,1878.91,card,paid,2026-03-14
801894,602119,-1353.43,CARD,refunded,2026-03-01
801895,602121,1385.7,bank_transfer,paid,2026-03-13
801896,602122,1003.57,paypal,paid,2026-07-08
801897,602123,974.61,paypal,paid,2026-07-16
801898,602124,578.34, Bank Transfer ,paid,2026-02-06
801899,602125,1042.48,card,paid,2026-08-08
801900,602126,874.16,card,paid,2026-02-04
801901,602127,1223.78,cash,paid,2026-05-30
801902,602128,1662.4,CARD,paid,2026-02-07
801903,602129,291.62,CARD,paid,2026-07-26
801904,602130,1082.76,cash,paid,2026-06-17
801905,602131,544.59,paypal,paid,2026-01-16
801906,602132,108.45,paypal,paid,2026-02-19
801907,602133,1772.69, Bank Transfer ,paid,2026-03-22
801908,602134,201.86,paypal,paid,2026-03-29
801909,602135,263.76, Bank Transfer ,paid,2026-07-08
801910,602136,98.46,cash,paid,2026-05-03
801911,602137,1795.01,cash,paid,2026-06-15
801912,602138,2999.92,paypal,paid,2026-05-24
801913,602139,2213.92,paypal,paid,2026-08-06
801914,602140,1128.47,bank_transfer,paid,2026-02-22
801915,602141,210.55,card,paid,2026-02-22
801916,602142,1345.19,bank_transfer,paid,2026-06-11
801917,602143,3290.72,bank_transfer,paid,2026-07-23
801918,602144,0, Bank Transfer ,failed,2026-07-07
801919,602147,2150.85,paypal,paid,2026-07-16
801920,602148,41.5,paypal,paid,2026-03-02
801921,602149,233.96,cash,paid,2026-01-11
